DATE,PRCP,TMAX,TMIN,day,month,RECHIGH,AVGHIGH,RECLOW,AVGLOW,SNWDEP
2006-03-25,0.0,178.0,22.0,25,3,217.0,68.3801652892562,-306.0,-52.22314049586777,56.0
2006-03-26,127.0,167.0,50.0,26,3,211.0,71.11570247933884,-256.0,-50.33057851239669,55.0
2006-03-27,3.0,117.0,-83.0,27,3,206.0,72.85123966942149,-206.0,-44.53719008264463,61.0
2006-03-28,0.0,144.0,-39.0,28,3,222.0,75.97520661157024,-200.0,-39.13223140495868,59.0
2006-03-29,13.0,133.0,0.0,29,3,222.0,80.3305785123967,-194.0,-39.17355371900826,58.0
2006-03-30,79.0,100.0,0.0,30,3,239.0,89.46280991735537,-256.0,-36.99173553719008,61.0
2006-03-31,0.0,133.0,-6.0,31,3,228.0,93.05785123966942,-178.0,-31.776859504132233,61.0
2006-04-01,0.0,139.0,-11.0,1,4,211.0,92.04098360655738,-233.0,-32.73770491803279,59.0
2006-04-02,25.0,106.0,-22.0,2,4,211.0,86.51639344262296,-183.0,-30.016393442622952,59.0
2006-04-03,0.0,172.0,0.0,3,4,233.0,89.74590163934427,-144.0,-33.049180327868854,61.0
2006-04-04,0.0,178.0,56.0,4,4,217.0,98.82786885245902,-117.0,-26.16393442622951,59.0
2006-04-05,46.0,178.0,50.0,5,4,222.0,106.11570247933884,-161.0,-21.975409836065573,58.0
2006-04-06,414.0,156.0,0.0,6,4,239.0,104.43442622950819,-150.0,-20.12295081967213,57.0
2006-04-07,43.0,128.0,11.0,7,4,239.0,102.13934426229508,-144.0,-23.59016393442623,59.0
2006-04-08,5.0,167.0,22.0,8,4,239.0,109.10569105691057,-172.0,-22.284552845528456,58.0
2006-04-09,0.0,178.0,28.0,9,4,250.0,111.98373983739837,-128.0,-17.008130081300813,56.0
2006-04-10,36.0,144.0,6.0,10,4,244.0,107.57723577235772,-150.0,-15.528455284552846,55.0
2006-04-11,3.0,144.0,-17.0,11,4,239.0,113.44715447154472,-117.0,-13.252032520325203,58.0
2006-04-12,0.0,183.0,-11.0,12,4,244.0,121.8048780487805,-156.0,-15.674796747967479,56.0
2006-04-13,0.0,178.0,67.0,13,4,244.0,129.0731707317073,-128.0,-5.739837398373984,54.0
2006-04-14,0.0,194.0,0.0,14,4,244.0,132.3739837398374,-117.0,-4.382113821138211,53.0
2006-04-15,0.0,206.0,33.0,15,4,250.0,125.0650406504065,-106.0,-9.308943089430894,52.0
2006-04-16,0.0,178.0,50.0,16,4,250.0,128.9430894308943,-161.0,-9.845528455284553,51.0
2006-04-17,196.0,83.0,-6.0,17,4,244.0,129.33333333333334,-117.0,-2.3089430894308944,55.0
2006-04-18,15.0,61.0,-33.0,18,4,256.0,131.9918699186992,-117.0,-3.105691056910569,57.0
2006-04-19,5.0,117.0,-56.0,19,4,272.0,129.2357723577236,-128.0,-3.7886178861788617,58.0
2006-04-20,0.0,178.0,-28.0,20,4,261.0,129.34146341463415,-156.0,-2.6991869918699187,55.0
2006-04-21,0.0,211.0,11.0,21,4,261.0,134.0569105691057,-117.0,-0.7154471544715447,52.0
2006-04-22,0.0,233.0,39.0,22,4,261.0,140.739837398374,-83.0,8.032520325203253,51.0
2006-04-23,61.0,222.0,-11.0,23,4,256.0,138.03252032520325,-106.0,6.536585365853658,49.0
2006-04-24,5.0,44.0,22.0,24,4,250.0,130.79674796747966,-78.0,3.959349593495935,54.0
2006-04-25,0.0,133.0,-17.0,25,4,261.0,136.15447154471545,-89.0,3.8048780487804876,55.0
2006-04-26,8.0,172.0,-6.0,26,4,283.0,134.04098360655738,-72.0,6.211382113821138,53.0
2006-04-27,0.0,144.0,78.0,27,4,267.0,135.58536585365854,-89.0,5.7560975609756095,50.0
2006-04-28,0.0,167.0,-6.0,28,4,267.0,136.0487804878049,-117.0,6.7073170731707314,50.0
2006-04-29,0.0,211.0,22.0,29,4,272.0,135.83739837398375,-106.0,5.414634146341464,49.0
2006-04-30,41.0,200.0,78.0,30,4,267.0,140.47967479674796,-139.0,4.585365853658536,47.0
2006-05-01,0.0,172.0,-28.0,1,5,267.0,145.0,-89.0,8.43089430894309,45.0
2006-05-02,0.0,167.0,6.0,2,5,311.0,150.97560975609755,-89.0,16.536585365853657,43.0
2006-05-03,0.0,106.0,-33.0,3,5,272.0,156.130081300813,-61.0,16.788617886178862,43.0
2006-05-04,0.0,122.0,-28.0,4,5,278.0,157.3739837398374,-50.0,22.869918699186993,43.0
2006-05-05,0.0,178.0,-28.0,5,5,289.0,156.84552845528455,-56.0,21.54471544715447,42.0
2006-05-06,0.0,211.0,11.0,6,5,289.0,159.1869918699187,-50.0,22.252032520325205,39.0
2006-05-07,0.0,217.0,61.0,7,5,289.0,157.16260162601625,-56.0,24.333333333333332,37.0
2006-05-08,5.0,156.0,28.0,8,5,278.0,161.46341463414635,-56.0,25.048780487804876,36.0
2006-05-09,3.0,122.0,-11.0,9,5,278.0,155.52032520325204,-83.0,22.878048780487806,35.0
2006-05-10,0.0,139.0,-22.0,10,5,267.0,154.0731707317073,-56.0,24.203252032520325,35.0
2006-05-11,0.0,211.0,0.0,11,5,294.0,156.0487804878049,-50.0,23.528455284552845,33.0
2006-05-12,0.0,217.0,56.0,12,5,300.0,164.3252032520325,-50.0,25.715447154471544,30.0
2006-05-13,0.0,217.0,11.0,13,5,300.0,174.4878048780488,-78.0,32.642276422764226,27.0
2006-05-14,0.0,244.0,72.0,14,5,289.0,181.3170731707317,-56.0,36.10569105691057,24.0
2006-05-15,0.0,283.0,94.0,15,5,294.0,180.2357723577236,-50.0,39.2520325203252,21.0
2006-05-16,0.0,289.0,83.0,16,5,300.0,182.21951219512195,-50.0,41.45528455284553,17.0
2006-05-17,0.0,289.0,89.0,17,5,294.0,178.6747967479675,-39.0,39.67479674796748,13.0
2006-05-18,0.0,289.0,89.0,18,5,294.0,178.6910569105691,-61.0,39.72357723577236,8.0
2006-05-19,0.0,278.0,111.0,19,5,317.0,173.45528455284554,-61.0,44.699186991869915,5.0
2006-05-20,140.0,261.0,106.0,20,5,306.0,178.60162601626016,-28.0,44.552845528455286,2.0
2006-05-21,3.0,261.0,61.0,21,5,289.0,182.9349593495935,-39.0,41.292682926829265,0.0
2006-05-22,0.0,239.0,100.0,22,5,328.0,182.6260162601626,-11.0,43.34959349593496,0.0
2006-05-23,20.0,211.0,61.0,23,5,300.0,186.09756097560975,-39.0,45.05691056910569,0.0
2006-05-24,0.0,233.0,44.0,24,5,300.0,185.97560975609755,-28.0,49.642276422764226,0.0
2006-05-25,0.0,239.0,100.0,25,5,294.0,185.4390243902439,-33.0,49.853658536585364,0.0
2006-05-26,13.0,228.0,83.0,26,5,311.0,190.260162601626,-28.0,52.9349593495935,0.0
2006-05-27,236.0,89.0,28.0,27,5,300.0,188.90243902439025,-22.0,53.91056910569106,0.0
2006-05-28,15.0,139.0,17.0,28,5,322.0,190.91056910569105,-67.0,51.65853658536585,5.0
2006-05-29,13.0,156.0,56.0,29,5,317.0,192.2439024390244,-22.0,54.83739837398374,4.0
2006-05-30,3.0,167.0,6.0,30,5,317.0,188.8617886178862,-22.0,51.34959349593496,4.0
2006-05-31,0.0,222.0,22.0,31,5,300.0,187.0569105691057,-11.0,50.7479674796748,2.0
2006-06-01,0.0,267.0,44.0,1,6,294.0,194.9262295081967,-33.0,56.33606557377049,0.0
2006-06-02,0.0,294.0,100.0,2,6,300.0,196.72727272727272,-28.0,56.92622950819672,0.0
2006-06-03,13.0,300.0,122.0,3,6,311.0,197.0327868852459,-33.0,60.959016393442624,0.0
2006-06-04,3.0,272.0,100.0,4,6,344.0,202.88524590163934,-6.0,60.77049180327869,0.0
2006-06-05,33.0,239.0,94.0,5,6,350.0,205.46280991735537,-17.0,61.89344262295082,0.0
2006-06-06,0.0,289.0,67.0,6,6,306.0,204.51239669421489,0.0,65.88524590163935,0.0
2006-06-07,0.0,283.0,156.0,7,6,344.0,199.44262295081967,-17.0,62.622950819672134,0.0
2006-06-08,23.0,250.0,106.0,8,6,322.0,200.36065573770492,-22.0,63.91803278688525,0.0
2006-06-09,30.0,217.0,72.0,9,6,328.0,198.86885245901638,-11.0,63.704918032786885,0.0
2006-06-10,287.0,156.0,83.0,10,6,339.0,203.19834710743802,-11.0,64.29752066115702,0.0
2006-06-11,25.0,211.0,78.0,11,6,333.0,208.2295081967213,-6.0,66.6639344262295,0.0
2006-06-12,0.0,222.0,111.0,12,6,322.0,212.34710743801654,-6.0,68.60330578512396,0.0
2006-06-13,0.0,261.0,150.0,13,6,317.0,214.1487603305785,-11.0,70.62809917355372,0.0
2006-06-14,18.0,233.0,106.0,14,6,328.0,216.5,-6.0,70.40163934426229,0.0
2006-06-15,56.0,200.0,89.0,15,6,322.0,217.36885245901638,6.0,74.72950819672131,0.0
2006-06-16,3.0,217.0,61.0,16,6,322.0,216.73553719008265,6.0,75.32786885245902,0.0
2006-06-17,10.0,222.0,83.0,17,6,333.0,218.50819672131146,0.0,74.13934426229508,0.0
2006-06-18,0.0,228.0,28.0,18,6,333.0,225.08196721311475,6.0,73.37704918032787,0.0
2006-06-19,8.0,211.0,139.0,19,6,333.0,226.36363636363637,6.0,77.66115702479338,0.0
2006-06-20,30.0,206.0,67.0,20,6,328.0,226.01666666666668,-11.0,79.40833333333333,0.0
2006-06-21,0.0,211.0,44.0,21,6,350.0,234.40495867768595,0.0,81.38842975206612,0.0
2006-06-22,0.0,239.0,56.0,22,6,350.0,235.1404958677686,0.0,83.79338842975207,0.0
2006-06-23,0.0,256.0,67.0,23,6,344.0,233.35245901639345,-6.0,81.8688524590164,0.0
2006-06-24,0.0,261.0,111.0,24,6,339.0,234.29508196721312,0.0,83.6639344262295,0.0
2006-06-25,0.0,283.0,122.0,25,6,333.0,238.27868852459017,0.0,83.4672131147541,0.0
2006-06-26,0.0,289.0,89.0,26,6,339.0,242.70247933884298,0.0,87.00826446280992,0.0
2006-06-27,0.0,289.0,139.0,27,6,344.0,246.4016393442623,0.0,87.7603305785124,0.0
2006-06-28,0.0,317.0,100.0,28,6,344.0,249.2295081967213,11.0,87.11475409836065,0.0
2006-06-29,0.0,333.0,111.0,29,6,356.0,250.5655737704918,-6.0,90.73770491803279,0.0
2006-06-30,91.0,306.0,100.0,30,6,356.0,248.78151260504202,6.0,88.63333333333334,0.0
2006-07-01,38.0,267.0,106.0,1,7,361.0,251.46666666666667,11.0,90.625,0.0
2006-07-02,3.0,278.0,122.0,2,7,333.0,255.36666666666667,0.0,95.11666666666666,0.0
2006-07-03,0.0,289.0,156.0,3,7,344.0,252.99166666666667,17.0,97.26666666666667,0.0
2006-07-04,0.0,300.0,128.0,4,7,350.0,257.9,22.0,95.275,0.0
2006-07-05,0.0,267.0,167.0,5,7,383.0,260.55,17.0,97.975,0.0
2006-07-06,0.0,283.0,122.0,6,7,378.0,262.45,17.0,100.68333333333334,0.0
2006-07-07,53.0,256.0,117.0,7,7,378.0,261.725,11.0,95.05,0.0
2006-07-08,0.0,283.0,94.0,8,7,339.0,266.60504201680675,6.0,98.16666666666667,0.0
2006-07-09,0.0,294.0,139.0,9,7,361.0,272.625,17.0,104.05,0.0
2006-07-10,0.0,294.0,100.0,10,7,361.0,272.0,28.0,107.88333333333334,0.0
2006-07-11,8.0,317.0,94.0,11,7,356.0,270.10833333333335,33.0,104.06666666666666,0.0
2006-07-12,132.0,306.0,156.0,12,7,378.0,272.8833333333333,0.0,104.425,0.0
2006-07-13,46.0,267.0,83.0,13,7,378.0,276.2916666666667,22.0,109.03333333333333,0.0
2006-07-14,0.0,333.0,89.0,14,7,378.0,276.78333333333336,0.0,108.31666666666666,0.0
2006-07-15,0.0,350.0,139.0,15,7,367.0,279.0,28.0,107.20833333333333,0.0
2006-07-16,0.0,344.0,133.0,16,7,378.0,280.5,22.0,109.96666666666667,0.0
2006-07-17,0.0,339.0,144.0,17,7,367.0,279.3474576271187,39.0,108.80833333333334,0.0
2006-07-18,0.0,333.0,122.0,18,7,361.0,275.76666666666665,33.0,105.23333333333333,0.0
2006-07-19,0.0,339.0,94.0,19,7,400.0,281.11764705882354,33.0,109.46666666666667,0.0
2006-07-20,0.0,311.0,106.0,20,7,372.0,278.8666666666667,44.0,109.7,0.0
2006-07-21,0.0,322.0,117.0,21,7,378.0,281.6,33.0,107.44166666666666,0.0
2006-07-22,0.0,344.0,144.0,22,7,356.0,284.175,33.0,114.81666666666666,0.0
2006-07-23,0.0,356.0,156.0,23,7,372.0,282.18333333333334,17.0,115.5,0.0
2006-07-24,18.0,356.0,167.0,24,7,372.0,286.5042016806723,44.0,114.49166666666666,0.0
2006-07-25,13.0,339.0,122.0,25,7,361.0,288.12605042016804,50.0,115.49166666666666,0.0
2006-07-26,5.0,333.0,111.0,26,7,367.0,281.3833333333333,44.0,112.55,0.0
2006-07-27,0.0,344.0,106.0,27,7,350.0,283.4166666666667,44.0,117.70833333333333,0.0
2006-07-28,0.0,356.0,122.0,28,7,356.0,288.7731092436975,17.0,110.39166666666667,0.0
2006-07-29,0.0,350.0,122.0,29,7,361.0,284.14285714285717,44.0,110.1,0.0
2006-07-30,0.0,339.0,139.0,30,7,361.0,284.175,22.0,111.08333333333333,0.0
2006-07-31,0.0,306.0,83.0,31,7,406.0,281.2416666666667,39.0,112.325,0.0
2006-08-01,43.0,239.0,94.0,1,8,361.0,280.05882352941177,39.0,111.92436974789916,0.0
2006-08-02,0.0,250.0,89.0,2,8,344.0,275.85714285714283,28.0,106.94957983193277,0.0
2006-08-03,0.0,278.0,72.0,3,8,361.0,277.73949579831935,33.0,109.08403361344538,0.0
2006-08-04,10.0,300.0,89.0,4,8,367.0,274.87394957983196,50.0,103.77310924369748,0.0
2006-08-05,5.0,278.0,94.0,5,8,372.0,277.01680672268907,39.0,105.45378151260505,0.0
2006-08-06,0.0,317.0,111.0,6,8,361.0,281.218487394958,56.0,104.5546218487395,0.0
2006-08-07,0.0,322.0,139.0,7,8,356.0,281.8655462184874,6.0,108.53781512605042,0.0
2006-08-08,10.0,300.0,100.0,8,8,350.0,278.25210084033614,22.0,105.04201680672269,0.0
2006-08-09,5.0,278.0,78.0,9,8,356.0,272.672268907563,0.0,103.26890756302521,0.0
2006-08-10,5.0,300.0,100.0,10,8,361.0,274.84033613445376,17.0,106.15966386554622,0.0
2006-08-11,3.0,311.0,111.0,11,8,356.0,276.890756302521,44.0,102.70588235294117,0.0
2006-08-12,30.0,256.0,78.0,12,8,350.0,273.07563025210084,33.0,103.26050420168067,0.0
2006-08-13,3.0,228.0,33.0,13,8,361.0,271.65546218487395,33.0,99.33613445378151,0.0
2006-08-14,0.0,294.0,72.0,14,8,372.0,272.546218487395,11.0,101.97478991596638,0.0
2006-08-15,25.0,300.0,89.0,15,8,356.0,272.7310924369748,17.0,99.25210084033614,0.0
2006-08-16,8.0,256.0,72.0,16,8,350.0,269.66101694915255,6.0,98.12605042016807,0.0
2006-08-17,51.0,222.0,122.0,17,8,333.0,273.135593220339,17.0,96.65254237288136,0.0
2006-08-18,0.0,222.0,56.0,18,8,333.0,267.99152542372883,6.0,100.72268907563026,0.0
2006-08-19,0.0,272.0,72.0,19,8,339.0,268.2436974789916,6.0,95.45378151260505,0.0
2006-08-20,3.0,294.0,83.0,20,8,344.0,264.29411764705884,-22.0,94.21008403361344,0.0
2006-08-21,0.0,289.0,156.0,21,8,350.0,266.0924369747899,11.0,93.2016806722689,0.0
2006-08-22,3.0,322.0,122.0,22,8,344.0,268.4621848739496,11.0,89.40336134453781,0.0
2006-08-23,5.0,317.0,94.0,23,8,339.0,264.16806722689074,0.0,94.2016806722689,0.0
2006-08-24,0.0,294.0,78.0,24,8,350.0,263.25210084033614,-6.0,88.8655462184874,0.0
2006-08-25,0.0,233.0,139.0,25,8,350.0,261.60504201680675,-33.0,88.83193277310924,0.0
2006-08-26,0.0,244.0,94.0,26,8,350.0,261.0924369747899,0.0,90.42857142857143,0.0
2006-08-27,0.0,261.0,78.0,27,8,339.0,254.05042016806723,6.0,88.21848739495799,0.0
2006-08-28,0.0,311.0,100.0,28,8,350.0,255.19327731092437,0.0,88.90756302521008,0.0
2006-08-29,0.0,317.0,106.0,29,8,344.0,251.92436974789916,-6.0,83.95798319327731,0.0
2006-08-30,0.0,322.0,89.0,30,8,339.0,251.64705882352942,-17.0,85.98319327731092,0.0
2006-08-31,13.0,272.0,6.0,31,8,344.0,244.05882352941177,-6.0,79.22689075630252,0.0
2006-09-01,0.0,200.0,6.0,1,9,333.0,239.4033613445378,-22.0,77.89075630252101,0.0
2006-09-02,0.0,267.0,39.0,2,9,350.0,241.47413793103448,6.0,79.22881355932203,0.0
2006-09-03,0.0,294.0,44.0,3,9,333.0,230.75423728813558,-6.0,73.64406779661017,0.0
2006-09-04,0.0,300.0,83.0,4,9,328.0,238.27966101694915,-17.0,75.38983050847457,0.0
2006-09-05,0.0,294.0,83.0,5,9,339.0,235.9075630252101,0.0,75.17647058823529,0.0
2006-09-06,0.0,283.0,83.0,6,9,322.0,229.85593220338984,-11.0,72.33613445378151,0.0
2006-09-07,0.0,283.0,83.0,7,9,317.0,229.20338983050848,-44.0,67.26890756302521,0.0
2006-09-08,0.0,272.0,111.0,8,9,339.0,220.21848739495798,-28.0,66.69166666666666,0.0
2006-09-09,0.0,256.0,94.0,9,9,328.0,219.44915254237287,-22.0,57.983193277310924,0.0
2006-09-10,3.0,250.0,67.0,10,9,311.0,218.79166666666666,-33.0,59.541666666666664,0.0
2006-09-11,0.0,256.0,50.0,11,9,317.0,210.78813559322035,-33.0,55.82203389830509,0.0
2006-09-12,0.0,278.0,56.0,12,9,322.0,205.34166666666667,-39.0,53.00840336134454,0.0
2006-09-13,0.0,289.0,83.0,13,9,311.0,199.38655462184875,-33.0,50.38135593220339,0.0
2006-09-14,0.0,278.0,94.0,14,9,311.0,205.60169491525423,-44.0,48.70338983050848,0.0
2006-09-15,61.0,156.0,72.0,15,9,333.0,206.28571428571428,-28.0,51.3728813559322,0.0
2006-09-16,74.0,72.0,11.0,16,9,311.0,210.4033613445378,-44.0,51.25423728813559,1.0
2006-09-17,13.0,100.0,44.0,17,9,317.0,208.425,-72.0,51.33613445378151,2.0
2006-09-18,0.0,183.0,11.0,18,9,306.0,204.8403361344538,-89.0,48.610169491525426,1.0
2006-09-19,0.0,206.0,39.0,19,9,311.0,201.38655462184875,-50.0,43.71186440677966,0.0
2006-09-20,33.0,189.0,44.0,20,9,294.0,192.4033613445378,-89.0,41.91525423728814,0.0
2006-09-21,94.0,133.0,39.0,21,9,300.0,192.87394957983193,-44.0,36.983050847457626,1.0
2006-09-22,86.0,78.0,33.0,22,9,294.0,192.7,-50.0,38.275,1.0
2006-09-23,5.0,139.0,22.0,23,9,300.0,189.08403361344537,-67.0,36.00840336134454,1.0
2006-09-24,3.0,172.0,-6.0,24,9,317.0,182.7,-111.0,36.26890756302521,1.0
2006-09-25,0.0,222.0,11.0,25,9,328.0,186.890756302521,-83.0,35.52542372881356,0.0
2006-09-26,0.0,217.0,22.0,26,9,317.0,188.225,-67.0,36.88333333333333,0.0
2006-09-27,0.0,217.0,33.0,27,9,306.0,188.0672268907563,-72.0,35.09243697478992,0.0
2006-09-28,5.0,239.0,22.0,28,9,289.0,185.00840336134453,-61.0,32.42857142857143,0.0
2006-09-29,0.0,228.0,56.0,29,9,306.0,188.28333333333333,-89.0,33.166666666666664,0.0
2006-09-30,0.0,256.0,33.0,30,9,300.0,187.93333333333334,-61.0,34.05,0.0
2006-10-01,0.0,244.0,44.0,1,10,311.0,183.42016806722688,-100.0,35.03361344537815,0.0
2006-10-02,0.0,228.0,33.0,2,10,294.0,177.88235294117646,-61.0,30.26050420168067,0.0
2006-10-03,61.0,178.0,67.0,3,10,289.0,171.72268907563026,-72.0,26.689075630252102,0.0
2006-10-04,3.0,189.0,56.0,4,10,289.0,167.0924369747899,-61.0,21.319327731092436,0.0
2006-10-05,3.0,239.0,39.0,5,10,272.0,161.65546218487395,-78.0,21.991596638655462,0.0
2006-10-06,0.0,228.0,78.0,6,10,272.0,160.03361344537817,-83.0,16.605042016806724,0.0
2006-10-07,325.0,206.0,50.0,7,10,261.0,161.42857142857142,-178.0,13.932773109243698,0.0
2006-10-08,3.0,111.0,0.0,8,10,261.0,159.0420168067227,-100.0,15.53781512605042,1.0
2006-10-09,0.0,94.0,6.0,9,10,267.0,155.890756302521,-122.0,17.008403361344538,2.0
2006-10-10,3.0,72.0,-44.0,10,10,278.0,156.42016806722688,-144.0,13.899159663865547,3.0
2006-10-11,0.0,150.0,6.0,11,10,261.0,152.26050420168067,-117.0,14.815126050420169,1.0
2006-10-12,0.0,172.0,-17.0,12,10,256.0,151.50420168067228,-117.0,15.220338983050848,0.0
2006-10-13,0.0,183.0,-11.0,13,10,267.0,154.42857142857142,-106.0,13.344537815126051,0.0
2006-10-14,0.0,172.0,11.0,14,10,267.0,153.39495798319328,-100.0,9.445378151260504,0.0
2006-10-15,0.0,144.0,11.0,15,10,261.0,147.47899159663865,-89.0,13.84873949579832,0.0
2006-10-16,330.0,144.0,6.0,16,10,267.0,139.075,-150.0,4.666666666666667,0.0
2006-10-17,81.0,17.0,-39.0,17,10,311.0,136.33333333333334,-172.0,3.216666666666667,8.0
2006-10-18,3.0,78.0,-33.0,18,10,278.0,133.94166666666666,-139.0,-2.308333333333333,7.0
2006-10-19,25.0,117.0,22.0,19,10,278.0,141.33333333333334,-150.0,1.375,7.0
2006-10-20,94.0,100.0,11.0,20,10,256.0,140.04166666666666,-89.0,2.3,11.0
2006-10-21,33.0,100.0,-6.0,21,10,250.0,140.41666666666666,-106.0,1.4166666666666667,10.0
2006-10-22,20.0,94.0,-78.0,22,10,261.0,133.21666666666667,-100.0,-4.608333333333333,11.0
2006-10-23,3.0,150.0,-33.0,23,10,244.0,128.03333333333333,-122.0,-10.15,11.0
2006-10-24,0.0,161.0,-28.0,24,10,233.0,125.83333333333333,-139.0,-4.541666666666667,11.0
2006-10-25,25.0,133.0,0.0,25,10,239.0,126.80833333333334,-189.0,-6.6,11.0
2006-10-26,3.0,83.0,-50.0,26,10,239.0,125.9,-122.0,-5.899159663865547,10.0
2006-10-27,0.0,117.0,-6.0,27,10,228.0,117.68333333333334,-194.0,-13.116666666666667,10.0
2006-10-28,0.0,194.0,-17.0,28,10,239.0,111.28333333333333,-167.0,-14.258333333333333,9.0
2006-10-29,0.0,183.0,17.0,29,10,233.0,102.95833333333333,-200.0,-21.766666666666666,8.0
2006-10-30,76.0,167.0,-111.0,30,10,206.0,94.48333333333333,-233.0,-27.327731092436974,12.0
2006-10-31,5.0,-61.0,-200.0,31,10,211.0,91.45,-228.0,-25.308333333333334,12.0
2006-11-01,0.0,6.0,-161.0,1,11,211.0,87.97457627118644,-228.0,-30.554621848739497,12.0
2006-11-02,0.0,50.0,-128.0,2,11,200.0,89.125,-244.0,-30.741666666666667,12.0
2006-11-03,0.0,133.0,11.0,3,11,189.0,89.75630252100841,-228.0,-31.15126050420168,11.0
2006-11-04,0.0,122.0,6.0,4,11,206.0,93.7983193277311,-194.0,-29.48739495798319,10.0
2006-11-05,0.0,139.0,72.0,5,11,211.0,89.31932773109244,-217.0,-33.35294117647059,10.0
2006-11-06,0.0,167.0,22.0,6,11,222.0,81.73333333333333,-189.0,-34.708333333333336,10.0
2006-11-07,0.0,206.0,139.0,7,11,206.0,76.075,-228.0,-35.86666666666667,5.0
2006-11-08,51.0,183.0,33.0,8,11,194.0,78.85833333333333,-167.0,-39.30833333333333,2.0
2006-11-09,5.0,61.0,-11.0,9,11,178.0,73.89166666666667,-206.0,-46.291666666666664,2.0
2006-11-10,3.0,83.0,-56.0,10,11,172.0,68.44166666666666,-272.0,-45.99166666666667,2.0
2006-11-11,8.0,72.0,-6.0,11,11,200.0,58.44166666666667,-272.0,-51.583333333333336,3.0
2006-11-12,18.0,56.0,-78.0,12,11,228.0,60.13333333333333,-306.0,-55.083333333333336,4.0
2006-11-13,0.0,83.0,28.0,13,11,206.0,57.166666666666664,-306.0,-46.88333333333333,4.0
2006-11-14,0.0,56.0,17.0,14,11,200.0,59.65,-233.0,-49.2,4.0
2006-11-15,0.0,89.0,-72.0,15,11,172.0,51.925,-322.0,-61.75,5.0
2006-11-16,3.0,100.0,-56.0,16,11,172.0,49.675,-322.0,-55.625,6.0
2006-11-17,0.0,83.0,-61.0,17,11,189.0,53.275,-306.0,-53.78333333333333,6.0
2006-11-18,0.0,78.0,-44.0,18,11,200.0,53.53333333333333,-300.0,-53.641666666666666,5.0
2006-11-19,0.0,78.0,-44.0,19,11,183.0,49.09166666666667,-306.0,-62.583333333333336,5.0
2006-11-20,0.0,111.0,-6.0,20,11,161.0,43.54621848739496,-278.0,-65.83193277310924,5.0
2006-11-21,0.0,133.0,22.0,21,11,156.0,33.75833333333333,-267.0,-74.51666666666667,5.0
2006-11-22,0.0,122.0,-11.0,22,11,189.0,33.858333333333334,-261.0,-75.26666666666667,5.0
2006-11-23,51.0,89.0,-22.0,23,11,194.0,38.13333333333333,-278.0,-72.64166666666667,5.0
2006-11-24,0.0,33.0,-72.0,24,11,167.0,45.56666666666667,-283.0,-60.31666666666667,6.0
2006-11-25,3.0,50.0,-39.0,25,11,167.0,44.31666666666667,-239.0,-57.583333333333336,6.0
2006-11-26,30.0,-17.0,-67.0,26,11,172.0,29.5,-267.0,-66.48333333333333,8.0
2006-11-27,0.0,-50.0,-139.0,27,11,172.0,22.383333333333333,-289.0,-81.725,8.0
2006-11-28,36.0,-128.0,-217.0,28,11,133.0,23.091666666666665,-322.0,-78.26666666666667,7.0
2006-11-29,5.0,-106.0,-256.0,29,11,161.0,27.741666666666667,-272.0,-77.66666666666667,7.0
2006-11-30,0.0,0.0,-222.0,30,11,167.0,36.78991596638655,-256.0,-72.63865546218487,8.0
2006-12-01,8.0,0.0,-61.0,1,12,156.0,27.075,-267.0,-71.96666666666667,7.0
2006-12-02,10.0,-39.0,-133.0,2,12,133.0,32.175,-261.0,-72.6,12.0
2006-12-03,0.0,-22.0,-183.0,3,12,150.0,33.53781512605042,-250.0,-71.53781512605042,11.0
2006-12-04,3.0,22.0,-72.0,4,12,156.0,23.883333333333333,-289.0,-78.675,10.0
2006-12-05,3.0,56.0,0.0,5,12,167.0,15.1,-278.0,-91.425,10.0
2006-12-06,3.0,22.0,-106.0,6,12,139.0,12.608333333333333,-294.0,-93.75833333333334,11.0
2006-12-07,0.0,78.0,-72.0,7,12,111.0,6.041666666666667,-306.0,-93.39166666666667,12.0
2006-12-08,0.0,117.0,-78.0,8,12,139.0,6.875,-356.0,-102.61666666666666,11.0
2006-12-09,0.0,83.0,-50.0,9,12,156.0,11.45,-378.0,-100.375,11.0
2006-12-10,0.0,61.0,-44.0,10,12,167.0,16.891666666666666,-333.0,-90.41666666666667,11.0
2006-12-11,10.0,72.0,-33.0,11,12,156.0,17.766666666666666,-361.0,-92.53333333333333,11.0
2006-12-12,0.0,56.0,-56.0,12,12,167.0,12.95,-350.0,-92.88333333333334,11.0
2006-12-13,0.0,89.0,28.0,13,12,156.0,10.333333333333334,-339.0,-95.45,11.0
2006-12-14,0.0,78.0,6.0,14,12,161.0,8.4,-317.0,-95.26666666666667,11.0
2006-12-15,56.0,100.0,-6.0,15,12,144.0,10.891666666666667,-300.0,-97.99166666666666,11.0
2006-12-16,5.0,-6.0,-78.0,16,12,128.0,5.766666666666667,-306.0,-99.25833333333334,15.0
2006-12-17,0.0,-44.0,-189.0,17,12,139.0,5.108333333333333,-339.0,-102.15833333333333,14.0
2006-12-18,0.0,-44.0,-133.0,18,12,167.0,4.4,-339.0,-105.50833333333334,14.0
2006-12-19,0.0,11.0,-150.0,19,12,128.0,5.525,-333.0,-101.725,14.0
2006-12-20,0.0,11.0,-133.0,20,12,106.0,0.31666666666666665,-306.0,-100.50833333333334,14.0
